meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1239,9550,4,65,2024-06-30T14:19:33.650000+00:00,,,,,,False,,,,,
1239,9550,11,65,2024-06-30T14:19:46.346000+00:00,17.301,37.963,29.432,319.0,193.0,False,84.696,"[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1239,9550,16,65,2024-06-30T14:20:03.576000+00:00,17.736,42.754,26.355,293.0,187.0,False,86.845,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",264.0
1239,9550,63,66,2024-06-30T14:20:09.857000+00:00,18.084,44.858,23.99,179.0,194.0,False,86.932,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",260.0
1239,9550,44,66,2024-06-30T14:20:36.503000+00:00,23.044,37.27,20.798,200.0,235.0,False,81.112,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2049, 2048, 2049, 2048, 2048]",218.0
1239,9550,1,66,2024-06-30T14:20:44.625000+00:00,30.956,32.139,20.624,241.0,240.0,False,83.719,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2051]","[2048, 2051, 2048, 2048, 2048, 2048, 2048]",300.0
1239,9550,11,66,2024-06-30T14:21:10.888000+00:00,21.202,32.002,21.38,295.0,220.0,False,74.584,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0
1239,9550,16,66,2024-06-30T14:21:30.286000+00:00,17.483,31.19,21.103,291.0,233.0,False,69.776,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1239,9550,63,67,2024-06-30T14:21:36.968000+00:00,17.227,31.372,20.753,317.0,238.0,False,69.352,"[None, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",308.0
1239,9550,44,67,2024-06-30T14:21:57.556000+00:00,17.413,31.119,21.06,288.0,232.0,False,69.592,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1239,9550,1,67,2024-06-30T14:22:08.296000+00:00,17.347,32.344,22.0,286.0,213.0,False,71.691,"[None, 2048, 2051, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048]",290.0
1239,9550,11,67,2024-06-30T14:22:25.908000+00:00,17.321,32.317,21.439,320.0,219.0,False,71.077,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1239,9550,16,67,2024-06-30T14:22:40.299000+00:00,17.629,31.453,21.271,,227.0,False,70.353,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1239,9550,63,68,2024-06-30T14:22:46.143000+00:00,17.449,31.317,20.879,294.0,236.0,False,69.645,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1239,9550,44,68,2024-06-30T14:23:07.240000+00:00,17.596,31.195,21.069,,233.0,False,69.86,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,1,68,2024-06-30T14:23:20.133000+00:00,17.142,30.279,20.298,297.0,239.0,False,67.719,"[None, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2051, 2049, 2051]","[2051, 2048, 2049, 2048, 2049, 2048, 2048]",307.0
1239,9550,11,68,2024-06-30T14:23:36.803000+00:00,17.193,32.303,21.22,,223.0,False,70.716,"[2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",301.0
1239,9550,16,68,2024-06-30T14:23:50.551000+00:00,17.506,31.755,21.152,294.0,227.0,False,70.413,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",304.0
1239,9550,63,69,2024-06-30T14:23:55.882000+00:00,17.5,31.45,20.797,299.0,235.0,False,69.747,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048]",309.0
1239,9550,44,69,2024-06-30T14:24:17.060000+00:00,17.542,31.584,21.312,291.0,226.0,False,70.438,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1239,9550,1,69,2024-06-30T14:24:27.916000+00:00,17.252,30.674,20.395,289.0,235.0,False,68.321,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",298.0
1239,9550,11,69,2024-06-30T14:24:47.517000+00:00,17.08,32.081,21.239,,217.0,False,70.4,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0
1239,9550,16,69,2024-06-30T14:25:01.066000+00:00,17.269,32.231,21.239,312.0,219.0,False,70.739,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",322.0
1239,9550,63,70,2024-06-30T14:25:05.586000+00:00,17.452,31.391,20.784,301.0,231.0,False,69.627,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",307.0
1239,9550,44,70,2024-06-30T14:25:27.594000+00:00,17.565,31.715,21.365,290.0,222.0,False,70.645,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1239,9550,1,70,2024-06-30T14:25:36.189000+00:00,17.214,30.512,20.346,290.0,238.0,False,68.072,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",296.0
1239,9550,11,70,2024-06-30T14:25:57.849000+00:00,17.109,31.773,21.342,,221.0,False,70.224,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",317.0
1239,9550,16,70,2024-06-30T14:26:11.704000+00:00,17.246,31.868,21.374,320.0,227.0,False,70.488,"[None, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",318.0
1239,9550,63,71,2024-06-30T14:26:15.187000+00:00,17.386,31.58,21.227,,233.0,False,70.193,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0
1239,9550,44,71,2024-06-30T14:26:38.786000+00:00,17.51,31.398,21.505,300.0,226.0,False,70.413,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",306.0
1239,9550,1,71,2024-06-30T14:26:44.268000+00:00,17.243,30.64,20.635,288.0,238.0,False,68.518,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1239,9550,11,71,2024-06-30T14:27:08.183000+00:00,17.843,32.632,21.503,317.0,223.0,False,71.978,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1239,9550,16,71,2024-06-30T14:27:22.215000+00:00,17.627,31.486,21.143,303.0,230.0,False,70.256,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",307.0
1239,9550,63,72,2024-06-30T14:27:25.357000+00:00,,,,,,False,,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",[2048],
